epoch,train_loss,val_loss,val_dice_mean,val_iou_mean,lr,dice_MA,iou_MA,prec_MA,recall_MA,dice_HE,iou_HE,prec_HE,recall_HE,dice_EX,iou_EX,prec_EX,recall_EX,dice_SE,iou_SE,prec_SE,recall_SE
90,0.554617,0.542328,0.337205,0.221388,0.00000832,0.004537,0.002274,0.002274,0.994512,0.384950,0.238352,0.258804,0.751004,0.589985,0.418425,0.497645,0.724401,0.369346,0.226502,0.325955,0.426063
91,0.555459,0.543135,0.334924,0.219509,0.00000609,0.004538,0.002274,0.002274,0.994724,0.383215,0.237023,0.257070,0.752434,0.587438,0.415867,0.492269,0.728223,0.364506,0.222872,0.314599,0.433234
92,0.545260,0.542721,0.338382,0.222272,0.00000427,0.004537,0.002274,0.002274,0.994724,0.399208,0.249382,0.273670,0.737528,0.588628,0.417061,0.496297,0.723165,0.361156,0.220372,0.317407,0.418892
93,0.553789,0.542219,0.339105,0.222607,0.00000284,0.004537,0.002274,0.002274,0.994512,0.397876,0.248343,0.272411,0.737583,0.585551,0.413978,0.487339,0.733337,0.368455,0.225832,0.328555,0.419387
94,0.554100,0.542594,0.336203,0.220365,0.00000182,0.004536,0.002273,0.002273,0.994724,0.383804,0.237474,0.257795,0.750784,0.585748,0.414176,0.488939,0.730359,0.370723,0.227539,0.329738,0.423343
95,0.544681,0.543375,0.337089,0.221163,0.00000120,0.004536,0.002273,0.002273,0.995357,0.384835,0.238264,0.258975,0.748694,0.587793,0.416223,0.494011,0.725525,0.371190,0.227890,0.341504,0.406528
96,0.552697,0.545655,0.335707,0.221762,0.00030000,0.004527,0.002269,0.002269,0.996412,0.369775,0.226825,0.245059,0.752984,0.612330,0.441265,0.608491,0.616219,0.356195,0.216689,0.404015,0.318497
97,0.542590,0.540594,0.344258,0.228469,0.00029995,0.004527,0.002268,0.002268,0.996412,0.366978,0.224723,0.243255,0.746824,0.615729,0.444804,0.568097,0.672080,0.389800,0.242082,0.490984,0.323195
98,0.547582,0.542813,0.319718,0.206108,0.00029980,0.004542,0.002276,0.002276,0.995990,0.442431,0.284052,0.338668,0.637864,0.529018,0.359636,0.402863,0.770203,0.302883,0.178469,0.298061,0.307864
99,0.543953,0.537201,0.300237,0.191641,0.00029954,0.004563,0.002287,0.002287,0.994724,0.372781,0.229091,0.247952,0.750729,0.540351,0.370192,0.445331,0.686917,0.283255,0.164995,0.184427,0.610287
