epoch,train_loss,val_loss,val_dice_mean,val_iou_mean,lr,dice_MA,iou_MA,prec_MA,recall_MA,dice_HE,iou_HE,prec_HE,recall_HE,dice_EX,iou_EX,prec_EX,recall_EX,dice_SE,iou_SE,prec_SE,recall_SE
128,0.491784,0.485386,0.364840,0.245295,0.00025054,0.007824,0.003928,0.003930,0.871465,0.428825,0.272933,0.312506,0.683076,0.630462,0.460346,0.649372,0.612622,0.392248,0.243973,0.343026,0.457962
129,0.481188,0.489062,0.371699,0.250637,0.00024759,0.008300,0.004167,0.004169,0.886661,0.449221,0.289675,0.343049,0.650569,0.627942,0.457665,0.581193,0.682871,0.401331,0.251040,0.434457,0.372898
130,0.496304,0.496793,0.336391,0.219392,0.00024458,0.007708,0.003869,0.003870,0.945969,0.366573,0.224419,0.245548,0.722843,0.568327,0.396967,0.779356,0.447229,0.402956,0.252314,0.500919,0.337043
131,0.491310,0.484985,0.306760,0.203783,0.00024151,0.006486,0.003254,0.003254,0.957999,0.200836,0.111627,0.113779,0.855123,0.624361,0.453869,0.557183,0.709958,0.395357,0.246383,0.390727,0.400099
132,0.484946,0.475713,0.363470,0.243685,0.00023837,0.007407,0.003717,0.003718,0.926551,0.405207,0.254081,0.282734,0.714867,0.623294,0.452743,0.561262,0.700742,0.417972,0.264200,0.407468,0.429031
133,0.479208,0.487743,0.377568,0.256288,0.00023518,0.010101,0.005076,0.005081,0.827564,0.497690,0.331283,0.430644,0.589462,0.630245,0.460115,0.633284,0.627234,0.372236,0.228679,0.491086,0.299703
134,0.479416,0.478234,0.366071,0.245969,0.00023192,0.010635,0.005346,0.005353,0.812790,0.422711,0.267999,0.306643,0.680161,0.629806,0.459648,0.633259,0.626391,0.401130,0.250883,0.439823,0.368694
135,0.471101,0.487473,0.365174,0.245415,0.00022861,0.009315,0.004679,0.004685,0.789363,0.451916,0.291919,0.353173,0.627303,0.625505,0.455080,0.653502,0.599809,0.373958,0.229981,0.513607,0.294016
136,0.468240,0.483710,0.369358,0.248723,0.00022525,0.008897,0.004468,0.004472,0.834318,0.471860,0.308781,0.378456,0.626478,0.621131,0.450464,0.576082,0.673823,0.375542,0.231180,0.502070,0.299951
137,0.471907,0.482635,0.355833,0.238444,0.00022184,0.010211,0.005132,0.005139,0.792317,0.415769,0.262442,0.297358,0.690886,0.634195,0.464338,0.687336,0.588682,0.363155,0.221863,0.489719,0.288576
138,0.477173,0.467465,0.377970,0.255753,0.00021837,0.010886,0.005473,0.005480,0.798438,0.451978,0.291971,0.344358,0.657445,0.632529,0.462554,0.656158,0.610543,0.416488,0.263015,0.424788,0.408506
139,0.461855,0.470654,0.347910,0.231879,0.00021486,0.011670,0.005869,0.005875,0.862811,0.354127,0.215160,0.231340,0.754689,0.629553,0.459378,0.578719,0.690176,0.396289,0.247108,0.478809,0.338032
140,0.474629,0.464126,0.386907,0.263070,0.00021131,0.012311,0.006193,0.006203,0.797383,0.482191,0.317689,0.391882,0.626588,0.630801,0.460708,0.677550,0.590087,0.422324,0.267688,0.450294,0.397626
141,0.472621,0.469711,0.379728,0.257914,0.00020771,0.009606,0.004826,0.004831,0.814901,0.476814,0.313038,0.391148,0.610527,0.636845,0.467185,0.660449,0.614870,0.395645,0.246607,0.520791,0.318991
142,0.458529,0.470147,0.347482,0.231452,0.00020408,0.010419,0.005237,0.005240,0.894259,0.350910,0.212790,0.226485,0.778725,0.626518,0.456153,0.720963,0.553951,0.402083,0.251630,0.504858,0.334075
143,0.466205,0.457374,0.393824,0.269627,0.00020040,0.014635,0.007372,0.007388,0.762980,0.516441,0.348110,0.474377,0.566691,0.637037,0.467391,0.619784,0.655277,0.407184,0.255638,0.423087,0.392433
144,0.463180,0.467135,0.379981,0.257863,0.00019670,0.016457,0.008297,0.008320,0.751583,0.474576,0.311111,0.381655,0.627303,0.640246,0.470854,0.706153,0.585591,0.388646,0.241192,0.564828,0.296241
145,0.467817,0.459551,0.400014,0.273840,0.00019296,0.017905,0.009033,0.009070,0.689954,0.507672,0.340188,0.443667,0.593257,0.632232,0.462237,0.634721,0.629763,0.442248,0.283901,0.515471,0.387240
146,0.465266,0.461301,0.384722,0.261006,0.00018919,0.020580,0.010397,0.010425,0.791895,0.471137,0.308162,0.367674,0.655630,0.637419,0.467802,0.614434,0.662190,0.409751,0.257665,0.590233,0.313798
147,0.466089,0.457264,0.384327,0.260170,0.00018540,0.027440,0.013911,0.013967,0.775433,0.461938,0.300338,0.352377,0.670370,0.638677,0.469159,0.626806,0.651006,0.409254,0.257272,0.556311,0.323689
148,0.456618,0.456520,0.399504,0.273102,0.00018158,0.032928,0.016740,0.016886,0.659561,0.502326,0.335404,0.417850,0.629613,0.645741,0.476822,0.651071,0.640497,0.417021,0.263441,0.541009,0.339268
149,0.443972,0.454901,0.396861,0.270975,0.00017774,0.028565,0.014489,0.014598,0.660616,0.509694,0.342006,0.436128,0.613113,0.638613,0.469090,0.608689,0.671631,0.410574,0.258316,0.527562,0.336053
150,0.452664,0.456699,0.396773,0.271311,0.00017389,0.022969,0.011618,0.011662,0.753694,0.509264,0.341619,0.447326,0.591112,0.638944,0.469448,0.660056,0.619141,0.415913,0.262557,0.532407,0.341246
